time_5fps,valence_score,comfort_score,engagement_score
8.2,0.72,0.8530895651537478,0.26880666529943037
8.4,0.72,0.8450119321005839,0.2768967035397722
8.6,0.72,0.9068260779776315,0.2928962950860202
8.8,0.72,0.5947378163551644,0.6079613927507186
9.0,0.317,0.6461715533254948,0.3006221007255535
9.2,-0.3395,0.3556686248922285,0.5765549806503214
9.4,-0.0015000000000000152,0.44715931014680743,0.5047520433950268
9.6,0.4665000000000001,0.7609323355520283,0.34125058877775555
9.8,-0.28750000000000003,0.625481831658458,0.45913411861872666
10.0,0.23249999999999998,0.6197600116679096,0.4681530114454734
10.2,0.46,0.7388137397083538,0.3779502446210554
10.4,-0.06000000000000007,0.6954220798705253,0.37665039841196835
10.6,-0.3329999999999999,0.6092105364519743,0.4124723202325874
10.8,0.057000000000000016,0.6779371863723632,0.4097893276186353
11.0,0.42750000000000005,0.8134502550070635,0.2804847989671068
11.2,0.642,0.6949823229634537,0.42756051768514697
11.4,0.707,0.25113822138083786,0.7440797428269096
11.6,0.7134999999999999,0.5991453358194176,0.3258365972718934
11.8,0.6874999999999999,0.5501432607665064,0.2720551339909223
12.0,0.49250000000000005,0.4745405142127835,0.3261793966158537
12.2,0.7134999999999999,0.701880029215943,0.2782156469556709
12.4,0.72,0.7149487865106144,0.2682409303618067
12.6,0.72,0.7318419633061329,0.27993995675602806
12.8,0.72,0.744089295175644,0.3059311081532031
13.0,0.72,0.7521195959560774,0.39873838099001635
13.2,0.72,0.3737473384790115,0.529645393298487
13.4,0.5315,0.38281335857211884,0.3910193988547839
13.6,0.03749999999999999,0.4022901991976027,0.2594812158241589
13.8,0.3755,0.23065835831953696,0.4588032027457142
14.0,0.7134999999999999,0.44126729807665843,0.4732419586620731
14.2,-0.0014999999999999875,0.4260712183867684,0.2676688925571335
14.4,-0.16400000000000003,0.3456234017508125,0.3547940845332273
14.6,0.6484999999999999,0.4592341800161127,0.38712743015329704
14.8,0.707,0.5377157553770557,0.3014844466149192
15.0,-0.37850000000000006,0.289680256957073,0.5038779310413725
15.2,-0.13150000000000006,0.4509628120707341,0.3551810880760995
15.4,-0.040500000000000036,0.5143676133388975,0.26304090442587286
15.6,0.3950000000000001,0.487098557382769,0.2709022247103533
15.8,0.72,0.5700288584594244,0.28571686898335646
16.0,0.7134999999999999,0.5669076598734357,0.2654655165921132
16.2,0.5315,0.40608708503917446,0.2797368875442879
16.4,0.5055,0.412054536579609,0.2677566299886054
16.6,0.382,0.4018753387691079,0.2842874864847619
16.8,0.421,0.379803894765289,0.30610658990311695
17.0,0.5315,0.39184963252355104,0.27554817516493324
17.2,0.642,0.26042642974841107,0.4514716941362844
17.4,0.40800000000000003,0.2868235055729353,0.4309054101964579
17.6,0.4275,0.42416323361463715,0.2604738301251471
17.8,0.38200000000000006,0.42496688421084744,0.25049546395862304
18.0,0.4535,0.42150690347899017,0.25172396540674413
18.2,0.5705,0.3208392187492542,0.38271311155524346
18.4,0.46,0.2684735943227928,0.44937421877810857
18.6,0.4535,0.09724948690445648,0.699525159121829
18.8,0.47300000000000003,0.4107426154621779,0.38624765275569445
19.0,0.72,0.5759845181104787,0.36721685269018706
19.2,0.72,0.6258020955943,0.3579732883731228
19.4,0.72,0.6901135018753994,0.2666932713637511
19.6,0.72,0.6681792784244038,0.2815497252158045
19.8,0.72,0.6902520966373586,0.26753478704314
20.0,0.72,0.7019733050911915,0.24770503253907467
20.2,0.72,0.6807492693745815,0.2538290399094287
20.4,0.72,0.6735422712182368,0.24565127522746033
20.6,0.72,0.5707746656952711,0.39231470823387804
20.8,0.72,0.45148644032742324,0.5761502957141322
21.0,0.72,0.6637139367934846,0.32082216584248474
21.2,0.6874999999999999,0.5839794378656868,0.35338879635624115
21.4,0.4145,0.48654985256564676,0.2956616477738922
21.6,0.5705,0.5718710280127073,0.2937136549734807
21.8,0.4665,0.5688373247993661,0.39632470160111927
22.0,0.49900000000000005,0.45519693906419223,0.4938487418080244
22.2,0.5315,0.4962032596506616,0.38100476903736824
22.4,0.59,0.12663971549420994,0.7440797428269096
22.6,0.5315000000000001,0.31058592590035117,0.5022223311418277
22.8,0.44050000000000006,0.019314020728773883,0.7440797428269096
23.0,0.1935,0.24624336349880174,0.4589489151326492
23.2,0.01149999999999994,0.37358219651767455,0.2970151713326829
23.4,-0.20950000000000002,0.2859672236713512,0.7440797428269096
23.6,0.4990000000000001,0.34255923108257424,0.7440797428269096
23.8,0.06349999999999999,0.45800267265292816,0.5027987076980358
24.0,-0.4565000000000001,0.031681707963408606,0.7440797428269096
24.2,-0.22250000000000003,0.45530677169864187,0.2709683361590863
24.4,0.0049999999999999906,0.16840976991492723,0.7440797428269096
24.6,-0.15099999999999997,0.11409548448764811,0.7440797428269096
24.8,-0.08600000000000001,0.3766064185955413,0.4300695457114247
25.0,-0.11850000000000001,0.41599093271792664,0.4396142893234882
25.2,0.135,0.18074965230581275,0.7013168426404052
25.4,0.7004999999999999,0.4267734083926047,0.6185046443917046
25.6,0.694,0.5798808285896093,0.3766978929051339
25.8,0.72,0.7591819881711422,0.261253158892692
26.0,0.72,0.7639275095887589,0.29381068342273703
26.2,0.72,0.7038808462183124,0.3539466737252404
26.4,0.72,0.7981569550205323,0.2565568774703941
26.6,0.72,0.7523997857441296,0.2948321779539774
26.8,0.72,0.7704232713629875,0.2679806927826985
27.0,0.72,0.6881223387345887,0.36304082172633423
27.2,0.72,0.722107415962491,0.33274189896197137
27.4,0.72,0.7799567373872669,0.27429304831768286
27.6,0.72,0.7901195287945577,0.25516407312273154
27.8,0.72,0.7732142192404188,0.2638609337025178
28.0,0.72,0.772895119735681,0.2806565622954044
28.2,0.72,0.789251746314211,0.26198059526813977
28.4,0.72,0.7995100890228325,0.2520339897529957
28.6,0.72,0.7915800551827902,0.2532609928275294
28.8,0.72,0.7889660612487596,0.2597300719368661
29.0,0.72,0.7475436823954924,0.2758229859792553
29.2,0.72,0.619586305318855,0.46067538705155375
29.4,0.7134999999999999,0.6809847819032735,0.35330223434901603
29.6,0.1545,0.5494448334496945,0.28775283696009174
29.8,-0.09900000000000002,0.5285742900009045,0.30851867772973834
30.0,-0.06650000000000002,0.5607161978999098,0.2727396631859438
30.2,-0.007999999999999993,0.5527622680056828,0.2803019346709954
30.4,-0.08600000000000001,0.5533217014391758,0.2782781816235427
30.6,0.187,0.5774002266539914,0.2562064208305569
30.8,0.135,0.5697665824920368,0.2688705649395349
31.0,0.011499999999999976,0.5230433370953799,0.30906759803709016
31.2,0.187,0.5603906499408233,0.2608094963925927
31.4,0.0375,0.5709634332014756,0.2617969036032017
31.6,0.07,0.5785238785534761,0.26289340627338337
31.8,-0.13799999999999996,0.5528458106897937,0.28827989528560344
32.0,0.01150000000000001,0.5823985920376782,0.25082832824476303
32.2,0.01799999999999998,0.5789653122832055,0.25857990302059425
32.4,-0.014500000000000013,0.5358182209330893,0.29072125310863667
32.6,-0.034000000000000016,0.5472750046535023,0.28731368259463874
32.8,0.08299999999999999,0.5776704381917516,0.25054009641667185
33.0,0.3235,0.571271447253179,0.29442075692960906
33.2,0.37550000000000006,0.4631911093274989,0.42060731750250846
33.4,0.48600000000000004,0.5946533635266474,0.2899625871782636
33.6,0.4405,0.6196171577226931,0.25211675790560417
33.8,0.4535,0.6138754773956273,0.25595710872832445
34.0,0.37550000000000006,0.6073621135737414,0.2545892955388936
34.2,0.4015,0.5935967248965613,0.25690806179596093
34.4,0.4275,0.5843983807604768,0.26916346601591284
34.6,0.4405,0.582651160327486,0.2595972631904285
34.8,0.421,0.593143080003141,0.252382040911838
35.0,0.5445,0.6058371427757739,0.25345074438752896
35.2,0.4665,0.5871927708344203,0.2651076383365661
35.4,0.343,0.5985290848613796,0.26509200834899066
35.6,-0.20950000000000002,0.584800408576664,0.28228558102052853
35.8,-0.4565000000000001,0.5518669064052732,0.32624714996019827
36.0,-0.437,0.5887759067999057,0.3334089583697443
36.2,-0.41750000000000004,0.615498434175332,0.26680737446643177
36.4,-0.437,0.6036664007995933,0.2527810240315299
36.6,-0.06650000000000002,0.5894676122438949,0.25122773259533565
36.8,-0.3459999999999999,0.5874891106607114,0.24918439432839845
37.0,-0.5215,0.43110085809249366,0.42759425648662974
37.2,-0.4954999999999999,0.4324423929242548,0.4062224255857113
37.4,-0.41750000000000004,0.5645602014260358,0.2586237945615596
37.6,-0.3329999999999999,0.5721872757699658,0.24883266493663414
37.8,-0.2875,0.40443623255348476,0.5403969299343021
38.0,0.0765,0.34323128957829485,0.6813652003025005
38.2,0.23249999999999998,0.8519907393444787,0.3314169943931172
38.4,-0.47600000000000003,0.6842077743032597,0.47990418720338773
38.6,-0.5215,0.8912268866979927,0.2585234601882937
38.8,0.030999999999999993,0.6241076614354697,0.36331905399986525
39.0,-0.001500000000000043,0.6844587992828906,0.280108275173578
39.2,0.08949999999999994,0.6563986613428634,0.2828256905679969
39.4,0.40800000000000003,0.6968468276236798,0.2559727331547454
39.6,0.29100000000000004,0.7048308700977072,0.25872805344931754
39.8,0.5835,0.7073758121943612,0.253860605715245
40.0,-0.5215,0.7800300596317176,0.3912981088811605
40.2,-0.32,0.30518501039566875,0.7440797428269096
40.4,-0.4045000000000001,0.40129508424293725,0.5457982983683733
40.6,-0.3395,0.30047977431463296,0.653200924651669
40.8,-0.3980000000000001,0.5754324194229579,0.3279318874201052
41.0,-0.22249999999999998,0.44995579341397407,0.6318425465916597
41.2,-0.48900000000000005,0.395736731266243,0.7440797428269096
41.4,0.40800000000000003,0.6011950187785375,0.6628651827070657
41.6,0.17400000000000002,0.6347633676353426,0.6060687940533956
41.8,-0.22250000000000003,0.6451655226107819,0.3793512526380723
42.0,-0.04049999999999997,0.7010994194956853,0.3821740999516938
42.2,-0.3395,0.7376244206537154,0.3200199205491145
42.4,-0.411,0.6317995960676022,0.3619368283552783
42.6,-0.38500000000000006,0.8078525637933344,0.34075763023550054
42.8,-0.37199999999999994,0.7370059646462808,0.4150955766857283
43.0,-0.16399999999999998,0.6288392331506951,0.5408397950591914
43.2,0.09599999999999995,0.6352198951656088,0.5130374853267287
43.4,-0.36550000000000005,0.7946098079256353,0.33162789178921975
43.6,-0.22899999999999998,0.8501924190759369,0.2685852397519257
43.8,-0.1315,0.816213123132671,0.272725444097244
44.0,-0.20299999999999996,0.8012779424155785,0.29483228068635375
44.2,-0.281,0.8271796809705843,0.26506279279106315
44.4,-0.08600000000000001,0.8256486516063146,0.3033210924270735
44.6,-0.10550000000000002,0.852879724146159,0.26217413246124566
44.8,-0.18999999999999995,0.8339901944699244,0.25799863873226514
45.0,-0.3459999999999999,0.7980240111498518,0.28345817879050433
45.2,-0.5475,0.622375234621639,0.5313686354731745
45.4,0.05049999999999999,0.38300377650436734,0.6384214096181222
45.6,0.11549999999999999,0.7134045556462179,0.25619496732932673
45.8,0.1935,0.5878242440041563,0.40649515597460917
46.0,0.2585,0.5132580317325286,0.4921564854433902
46.2,0.2715,0.7111074994166591,0.24633104362969288
46.4,0.2715,0.7121966141525349,0.24465464268325443
46.6,-0.1315,0.26467329372129456,0.5731616180174671
46.8,-0.17700000000000005,0.5012360870272584,0.3043867718660821
47.0,-0.1835,0.5576582454788535,0.2736569511215023
47.2,-0.11200000000000003,0.5798082667847998,0.24517689112050806
47.4,0.19999999999999996,0.4809278292772322,0.4216598033338773
47.6,0.21300000000000002,0.4069156314793638,0.48560581604648834
47.8,0.6875,0.4176152000152673,0.7317854760087917
48.0,0.369,0.5116737206100175,0.5828428497148164
48.2,0.6744999999999999,0.4500787103543057,0.592528926025725
48.4,0.564,0.4884250292544091,0.6242481580503838
48.6,0.525,0.5874662184817299,0.3674637859910327
48.8,0.187,0.602379578506609,0.43336186148499184
49.0,0.17400000000000002,0.6265202888490953,0.37241536193802993
49.2,0.642,0.4967502278000082,0.6725495908058088
49.4,0.694,0.6761656854149847,0.6072769418841717
49.6,0.21949999999999997,0.5280926242441163,0.38462330408804524
49.8,0.72,0.7398488718704034,0.4787135223926203
50.0,0.72,0.8480808777420543,0.3276286967928425
50.2,0.72,0.8839797790366685,0.27206239068873117
50.4,0.72,0.8084901738736772,0.3767759009402495
50.6,0.72,0.834585718527455,0.3557719438799829
50.8,0.72,0.9108505684160093,0.25839243738442746
51.0,0.72,0.9162784191756781,0.26986595673820163
51.2,0.72,0.892659474820869,0.27904673072719594
51.4,0.72,0.8748745706286567,0.31333152940828246
51.6,0.72,0.7960795926510625,0.41860997728423954
51.8,0.72,0.8830235459638224,0.30572509028813355
52.0,0.72,0.8667449004756046,0.3114934621909809
52.2,0.72,0.8488140190238534,0.29611051280750106
52.4,0.72,0.8915324303355439,0.2801346985447256
52.6,0.72,0.8826223810729541,0.2959048864347575
52.8,0.72,0.7201207619740484,0.5183186622681706
53.0,0.6809999999999999,0.8672840763202463,0.3357999058820467
53.2,0.72,0.5315270653861821,0.7062378952256374
53.4,0.72,0.5278561041799215,0.7440797428269096
53.6,0.6875,0.499227963775419,0.7440797428269096
53.8,0.72,0.9221081800567285,0.27539492106729624
54.0,0.707,0.7621330949805212,0.49750043302118496
54.2,0.7134999999999999,0.6106769890738002,0.6297000549903591
54.4,0.6940000000000001,0.6689487281303317,0.6102213981233621
54.6,0.7134999999999999,0.49196263818882,0.7437699718557589
54.8,0.7134999999999999,0.6876751902956848,0.5290662366239689
55.0,0.7134999999999999,0.7746635432739452,0.41448313496959477
55.2,0.7134999999999999,0.8246043034356043,0.34735243413956
55.4,0.72,0.8210194951861113,0.33833059094460727
55.6,0.7134999999999999,0.8518136734941781,0.2910142925620487
55.8,0.72,0.8335073158470692,0.34094744272745364
56.0,0.72,0.7876781371951289,0.3734939129780581
56.2,0.72,0.8708711420001181,0.28239507585169654
56.4,0.7134999999999999,0.8981928822527558,0.24769937142804543
56.6,0.7004999999999999,0.8686482271665118,0.27914383904279183
56.8,0.72,0.8712767049582042,0.2745930394652045
57.0,0.72,0.8974100375981086,0.25229815129122046
57.2,0.72,0.9016750319296722,0.2510460347598467
57.4,0.7134999999999999,0.8995835933567606,0.25898517923078307
57.6,0.7134999999999999,0.5986867957261571,0.5768317737293184
57.8,0.72,0.5032705928994391,0.7440797428269096
58.0,0.525,0.524631513849811,0.7440797428269096
58.2,0.72,0.47269688154979583,0.7440797428269096
58.4,0.6355,0.4533946254250275,0.7336305543934551
58.6,0.72,0.6713765866315823,0.4993132136038448
58.8,0.7134999999999999,0.8723330675210919,0.3050401219018345
59.0,0.72,0.8721104792258074,0.30802278674579747
59.2,0.72,0.8928280299794653,0.28641776266873437
59.4,0.72,0.9109559277148631,0.2534494977611022
59.6,0.72,0.8804649066869887,0.29254655738175467
59.8,0.72,0.6940634535241066,0.585458621265033
