time,valence,comfort,saccade,frown,mouth_open,jaw,happy,surprise,neutral,sad,angry,fear,disgust
31.8,-0.31999999999999995,0.12147728374738813,0.08840030491738769,0.4718298271939598,0.09918293604978887,0.9546914538193128,0.12,0.03,0.38,0.21,0.19,0.07,0.0
32.0,-0.08999999999999997,0.10916927736195185,0.013497170835706965,0.46930098202897963,0.09529251660218291,0.9562123538118833,0.14,0.01,0.6,0.09,0.09,0.06,0.0
32.2,-0.08000000000000002,0.05775299543645846,0.029000320387369317,0.46763217403475293,0.10285030882859683,0.9641819940889415,0.15,0.01,0.61,0.1,0.09,0.05,0.0
32.4,-0.13,0.06796658490081382,0.09328302056345417,0.533966407902725,0.1110711717642946,0.9579099492730884,0.13,0.0,0.61,0.14,0.07,0.05,0.0
32.6,-0.16,0.0758526157710311,0.08646787953545838,0.5019355476830284,0.10814273590864737,0.9592796992165569,0.1,0.0,0.64,0.11,0.11,0.04,0.0
32.8,0.01999999999999999,0.0439689762840078,0.012920707179524527,0.4989064136807959,0.10836881722600045,0.9639470823526488,0.2,0.0,0.62,0.07,0.07,0.04,0.0
33.0,0.39,0.422379958149692,0.10068202820539895,0.5153470009120548,0.22049452936318353,0.9216967019021385,0.55,0.0,0.29,0.13,0.02,0.01,0.0
33.2,0.4700000000000001,0.316783315125226,0.3530551493511978,0.48319327823939334,0.16457050846598667,0.9333893786193435,0.56,0.0,0.35,0.05,0.03,0.01,0.0
33.4,0.64,0.2818297013617762,0.09176568870270804,0.42088080092530444,0.19207959761774018,0.9462890574588422,0.71,0.01,0.2,0.05,0.02,0.01,0.0
33.6,0.57,0.2928568064512672,0.016074030157389244,0.44188144135688934,0.19537067397571886,0.9433003191759936,0.6,0.0,0.37,0.02,0.01,0.0,0.0
